"""The process is termed lichenometry .""","condition","[u'called', u'called', u'called', u'called', u'called', u'named', u'named', u'named', u'called', u'called', u'called', u'called', u'named', u'called', u'called', u'called', u'called', u'called', u'called', u'called', u'named', u'called', u'called', u'named', u'called', u'called', u'named', u'called', u'called', u'named', u'named', u'called', u'called', u'called', u'called', u'called', u'called', u'named', u'called', u'called', u'called', u'called', u'named', u'named', u'called', u'named', u'coined', u'called', u'named', u'called', u'', u'']","['term@NN', 'terminus@NN', 'terminal_figure@NN', 'full_term@NN', 'condition@NN']","['N']"
"""The name `` Sea of CortÌ©s '' is the one preferred by most local residents .""","house_physician","[u'citizens', u'people', u'citizens', u'people', u'locals', u'people', u'people', u'population', u'people', u'habitants', u'population', u'citizens', u'people', u'people', u'folks', u'citizens', u'people', u'people', u'citizens', u'people', u'people', u'people', u'people', u'people who live there', u'people', u'people', u'people', u'people', u'people', u'citizens', u'people', u'people', u'people', u'people', u'people', u'people', u'citizens', u'citizens', u'citizens', u'people', u'citizens', u'citizens', u'members', u'people', u'people', u'people', u'people', u'villagers', u'citizens', u'people', u'', u'']","['resident@NN', 'occupier@NN', 'resident_physician@NN', 'occupant@NN', 'house_physician@NN']","['N']"
"""The 1997 Atlantic hurricane season officially began on June 1 , 1997 , and lasted until November 30 , 1997 .""","endure","[u'continued', u""didn't end"", u'went', u'stayed', u'went', u'went', u'continued', u'went', u'continued', u'wenty', u'went', u'stayed', u'kept going', u'continued', u'stayed', u'continued', u'stayed', u'remained', u'went', u'went', u""didn't end"", u'continued', u""didn't end"", u'continued', u'continued', u'went', u'went', u'stayed', u'continued', u'continued', u'continued', u'continued', u'went on', u'continued', u'went', u'went on', u'went', u'stayed', u'ended', u'stayed', u'continued', u'was not over', u""didn't stop"", u'went', u'went on', u""wasn't over"", u'stayed', u'continued', u'continued', u'went', u'', u'']","[""cobbler's_last@NN"", 'in_conclusion@NN', 'go@VB', 'close@RB', 'lastly@RB', 'death@NN', 'end@NN', 'last-place@NN', 'finally@RB', 'terminal@NN', 'live@JJ', ""shoemaker's_last@NN"", 'survive@NN', 'net@NN', 'final@JJ', 'conclusion@NN', 'lowest@JJS', 'finish@NN', 'finis@NN', 'finale@NN', 'hold_out@NN', 'concluding@VBG', 'final_stage@NN', 'live_on@NN', 'last@JJ', 'utmost@NN', 'hold_up@NN', 'stopping_point@NN', 'endure@NN']","['N']"
"""This was the first time in Survivor history that the two initial teams were not preselected by the producers .""","preselected","[u'assigned', u'chosen', u'chosen', u'selected before', u'prechosen', u'chosen in advance', u'chosen first', u'chosen', u'previously chosen', u'chosen', u'picked', u'selected', u'chosen ahead of time', u'chosen', u'chosen', u'determined', u'screened', u'picked', u'made', u'already selected', u'picked', u'chosen', u'chosen', u'already selected', u'already chosen', u'selected', u'picked', u'picked', u'picked', u'chosen', u'chosen beforehand', u'chosen', u'chosen', u'selected before', u'already picked', u'chosen', u'picked', u'chosen', u'first chosen', u'prechosen', u'chosen before', u'chosen', u'chosen', u'chosen', u'picked', u'chosen', u'chosen', u' select in advance', u'predetermined', u'prechosen', u'', u'']","[]","['N']"
"""The geological community generally accepts this hypothesis because it best explains sedimentary deposits generally regarded as of glacial origin at tropical paleolatitudes and other enigmatic features in the geological record .""","*surmise","[u'idea', u'theory', u'guess', u'theory', u'guess', u'theory', u'theory', u'idea', u'theory', u'theory', u'guess', u'theory', u'reasoning', u'theory', u'theory', u'theory', u'idea', u'idea', u'idea', u'idea', u'theory', u'theory', u'theory', u'idea', u'idea', u'theory', u'guess', u'idea', u'idea', u'idea', u'reasoning', u'idea', u'idea', u'theory', u'idea', u'theory', u'guess', u'guess', u'belief', u'theory', u'proposition', u'prediction', u'theory', u'theory', u'guess', u'theorem', u'theory', u'guess ', u'idea', u'idea', u'', u'']","['conjecture@NN', 'theory@NN', 'guess@NN', 'possibility@NN', 'surmisal@NN', 'hypothesis@NN', 'supposition@NN', 'speculation@NN', 'surmise@NN']","['Y']"
"""The Hells Angels , at the peak of their ` outlaw ' reputation , corralled lost children .""","cattle_pen","[u'bothered', u'found', u'collected', u'enclose', u'gathered', u'gathered', u'caught', u'gathered', u'captured', u'collected', u'rounded up', u'gathered', u'collected', u'gathered', u'caught', u'gathered', u'cornered', u'found', u'took', u'gathered', u'gathered', u'gathered', u'caged', u'found', u'found', u'stole', u'gathered', u'brought together', u'gathered', u'gathered', u'collected', u'found', u'gathered', u'sought', u'gathered', u'gathered', u'confined', u'locked up', u'gathered', u'gathered', u'contained', u'captured', u'locked up', u'detained', u'gathered', u'gathered', u'enclosed', u'collected', u'gathered up', u'gathered', u'', u'']","['corral@JJ', 'cow_pen@NN', 'cattle_pen@NN']","['N']"
"""The roof of the West Stand is corrugated iron this also houses the main television gantry which is accessed from the upper tier seating area by a temporary ladder .""","level","[u'level', u'level', u'level', u'level', u'row', u'area', u'level', u'level', u'level', u'level', u'floor', u'sectioned', u'level', u'level', u'level', u'level', u'level', u'level', u'section', u'level', u'area', u'level', u'section', u'level', u'part of', u'level', u'level', u'level', u'rows of', u'row', u'level', u'level', u'level', u'level ', u'level', u'series', u'level', u'level', u'level', u'layer', u'level', u'level', u'section', u'level', u'level', u'level', u'level', u'part', u'deck', u'', u'']","['grade@NN', 'tier@NN', 'tier_up@NN', 'level@NN']","['N']"
"""It gradually decayed into a surface low pressure trough , and developed into two disturbances ; one was centered 290 miles south-southeast of Cape Cod and another was located 200 miles south of Cape Hatteras , North Carolina .""","bit_by_bit","[u'slowly', u'slowly', u'slightly', u'regularly', u'slowly', u'increasingly', u'eventually', u'eventually', u'slowly', u'slowly', u'slowly', u'slowly', u'gently', u'slowly', u'slowly', u'slowly ', u'slowly', u'slowly', u'slowly', u'slowly', u'slowly', u'slowly', u'slowly ', u'slowly', u'slowly', u'increasingly', u'slowly', u'slowly', u'slowly', u'slowly', u'slowly', u'slowly', u'slowly', u'slowly', u'slowly', u'slowly', u'slowly', u'slowly', u'over time', u'slowly', u'slowly', u'slowly', u'slowly', u'slowly', u'slowly', u'little by little', u'slowly', u'slowly', u'slowly', u'steadily', u'', u'']","['gradually@RB', 'step_by_step@NN', 'bit_by_bit@NN']","['N']"
"""Techno is a form of electronic dance music that emerged in Detroit , Michigan , US during the mid to late 1980s .""","come_forth","[u'started', u'appeared', u'began', u'started', u'started', u'appeared', u'began', u'started', u'started', u'originated', u'started', u'started', u'began', u'came from', u'started', u'appeared', u'started', u'appeared', u'rose', u'started', u'began', u'started', u'started', u'came frome', u'started', u'started ', u'appeared', u'came from', u'started', u'became known', u'started', u'became noticable', u'originated', u'appeared', u'started', u'started', u'started', u'appeared', u'started', u'was invented', u'began', u'began', u'started', u'started', u'started', u'came out', u'appeared', u'started', u'began', u'originated', u'', u'']","['emerge@NN', 'egress@NN', 'go_forth@NN', 'issue@NN', 'come_out@NN', 'come_forth@NN']","['N']"
"""Dhamtour has an average elevation of 1110 metres .""","summit","[u'height', u'height', u'height', u'height', u'height', u'height', u'height', u'altitude', u'height', u'height', u'height', u'height', u'height', u'height', u'height', u'height', u'height', u'height', u'height', u'height', u'height', u'height', u'height', u'height', u'height', u'height', u'height', u'height', u'height', u'height', u'height', u'height', u'height', u'height', u'height ', u'height', u'height', u'height', u'height', u'height', u'altitude', u'height', u'rise', u'height', u'altitude', u'height', u'height', u'height', u'height', u'height', u'', u'']","['superlative@NN', 'aggrandizement@NN', 'elevation@NN', 'acme@NN', 'EL@NN', 'natural_elevation@NN', 'top@NN', 'altitude@NN', 'aggrandisement@NN', 'height@NN', 'ALT@NN', 'lift@NN', 'peak@NN', 'pinnacle@NN', 'tiptop@NN', 'meridian@NN', 'raising@VBG', 'summit@NN']","['Y']"
"""While in Cambrai he collaborated with Nicolas Grenon on a complete revision of the liturgical musical collection of the cathedral , which included writing an extensive collection of polyphonic music for services .""","let_in","[u'involved', u'involved', u'consisted of', u'are', u'involved', u'involved', u'involved', u'meant', u'was made up of', u'covered', u'took', u'involved', u'had him', u'covered', u'meant', u'was in part', u'consisted of', u'covered ', u'contain', u'involved', u'also had', u'contained', u'has', u'contained', u'also meant', u'took into account', u'involved', u'has', u'involved', u'was', u'meant', u'also meant', u'was part of', u'was part of', u'contained', u'came with', u'comprised', u'had', u'has', u'involved', u'involved', u'have', u'contained', u'was', u'involved', u'contained', u'contained', u'used', u'meant', u'consisted of', u'', u'']","['admit@NN', 'include@NN', 'let_in@NN']","['N']"
"""It is also the only one of the former provinces of South Africa not to undergo border changes , excluding the incorporation of Bantustans .""","shut_out","[u'barring', u'ignoring', u'not including', u'leaving out', u'barring', u'without', u'except', u'barring', u'minus', u'removing', u'rejecting', u'apart from', u'except for', u'besides', u'barring', u'not including', u'without', u'without', u'prohibiting', u'besides', u'not counting', u'except for', u'not including', u'except for', u'minus', u'except', u'besides', u'but not', u'except for', u'besides', u'not including', u'except', u'except for', u'short of', u'besides', u'except', u'without', u'not including', u'except', u'except', u'not including', u'except for', u'saving', u'except', u'bans', u'excepting', u'except', u'minus', u'except for', u'leaving out', u'', u'']","['take_out@NN', 'keep_out@NN', 'turf_out@NN', 'bar@NN', 'eject@NN', 'debar@NN', 'omit@NN', 'chuck_out@NN', 'except@IN', 'leave_off@NN', 'boot_out@NN', 'turn_out@NN', 'leave_out@NN', 'shut@NN', 'exclude@NN', 'shut_out@NN']","['Y']"
"""Nevertheless , until the middle of the 20th century , agriculture dominated the canton .""","*yet","[u'regardless', u'regardless', u'nonetheless', u'still', u'still', u'however', u'anyway', u'still', u'however', u'still', u'anyhow', u'still', u'but', u'yet', u'however', u'sill', u'however', u'still', u'still', u'still', u'regardless', u'even so', u'regardless', u'also', u'still', u'anyway', u'still', u'still', u'still', u'in any way', u'still', u'yet', u'however', u'so', u'still', u'however', u'yet', u'in any case', u'however', u'however', u'still', u'yet', u'regardless', u'however', u'still', u'either way', u'regardless', u'but', u'anyway', u'', u'']","['nonetheless@RB', 'nevertheless@RB', 'however@RB', 'all_the_same@NN', 'withal@NN', 'even_so@NN', 'notwithstanding@VBG', 'still@RB', 'yet@RB']","['Y']"
"""The chain accounted for 22.6 % of all fast food industry revenues in Canada in 2005 .""","history","[u'made up ', u'is responsible', u'added up', u'was responsible', u'madeup', u'was responsible', u'reported', u'produced', u'counted', u'was the reason', u'made up', u'was responsible', u'lasted', u'was responsible', u'considered', u'included', u'estimated', u'recorded', u'helped', u'was responsible', u'reported', u'was responsible', u'made up', u'represented', u'was the reason', u'counts', u'took credit', u'made up', u'made', u'made', u'was responsible', u'was the cause', u'stood', u'was responsible', u'counted', u'appraised', u'responsible', u'credited', u'was responsible', u'reported', u'appraised', u'sales were', u'made up', u'comprised', u'made', u'made up for', u'reported', u'made up', u'made up', u'made up', u'', u'']","['account@NN', 'describe@NN', 'answer_for@NN', 'calculate@NN', 'chronicle@NN', 'write_up@NN', 'explanation@NN', 'bill@NN', 'story@NN', 'business_relationship@NN', 'score@NN', 'invoice@NN', 'report@NN', 'accounting@NN', 'news_report@NN', 'account_statement@NN', 'history@NN']","['N']"
"""Whatever the truth of the rumors , James required a royal match to preserve the Stuart line .""","keep","[u'protect', u'save', u'save', u'keep', u'continue', u'remain', u'continue', u'keep', u'keep', u'keep', u'keep', u'save', u'keep', u'save', u'keep', u'keep', u'protect', u'maintain', u'keep', u'keep', u'save', u'save', u'save', u'keep', u'keep', u'maintain', u'keep', u'keep', u'protect', u'maintain', u'keep', u'maintain', u'save', u'protect', u'keep', u'keep', u'maintain', u'keep up', u'continue', u'keep', u'save', u'maintain ', u'hold', u'keep', u'protect', u'keep', u'save', u'keep', u'keep', u'', u'']","['preserve@NN', 'preserves@NNS', 'carry_on@NN', 'conserves@NNS', 'uphold@JJ', 'bear_on@NN', 'maintain@NN', 'continue@NN', 'keep_up@NN', 'save@VB', 'conserve@NN', 'keep@VB']","['Y']"
"""In 2005 and 2006 , the Bulgarian State Railways begin operating Desiro trains as part of a 67-million deal with Siemens AG for a total of 25 Diesel multiple units .""","manoeuver","[u'running', u'running', u'running', u'running', u'running', u'working', u'driving', u'running', u'running', u'running', u'working', u'driving', u'running', u'using', u'running', u'running', u'making use of', u'running', u'running', u'using', u'running', u'working', u'using', u'running', u'working', u'using', u'running', u'running', u'running', u'running', u'using', u'using', u'running', u'running', u'using', u'running', u'running', u'running', u'managing', u'using', u'running', u'making', u'using', u'driving', u'conducting', u'using', u'running', u'running', u'controlling', u'running', u'', u'']","['function@NN', 'control@NN', 'engage@NN', 'run@VB', 'maneuver@NN', 'lock@NN', 'work@NN', 'mesh@NN', 'manoeuvre@NN', 'operate_on@NN', 'go@VB', 'operate@NN', 'manoeuver@NN']","['N']"
"""This category contains articles about albums released on Island Records .""","comprise","[u'has', u'holds', u'has', u'includes', u'has', u'has', u'has', u'has', u'has', u'has', u'has', u'has', u'has', u'has', u'has', u'has', u'has', u'has', u'includes', u'has', u'holds', u'has', u'has', u'holds', u'has', u'has', u'has', u'has', u'has', u'houses', u'includes', u'has', u'has', u'has', u'holds', u'has', u'features', u'has', u'has', u'has', u'includes', u'has', u'has', u'has', u'has', u'has', u'has', u'has', u'has', u'has', u'', u'']","['control@NN', 'incorporate@NN', 'moderate@NN', 'hold_in@NN', 'stop@NN', 'bear@NN', 'hold_back@NN', 'arrest@NN', 'curb@NN', 'take@VB', 'contain@NN', 'carry@NN', 'hold@NN', 'turn_back@NN', 'check@NN', 'comprise@NN']","['N']"
"""Their heaviest defeats in the league were 10 - 1 against Fulham in 1963 and 9 - 0 against Manchester United in 1995 .""","weighty","[u'worst', u'biggest', u'biggest', u'largest', u'biggest', u'biggest', u'biggest', u'worst', u'biggest', u'biggest', u'hardest', u'worst', u'biggest', u'worst', u'worst', u'worst', u'worst', u'biggest', u'most', u'biggest', u'biggest', u'biggest', u'biggest', u'worst', u'worst', u'largest', u'largest', u'biggest', u'biggest', u'worst', u'biggest', u'worst', u'largest', u'worst', u'biggest', u'worst', u'largest', u'biggest', u'largest', u'largest', u'worst', u'biggest', u'hardest', u'largest', u'strongest', u'worst', u'biggest', u'biggest', u'biggest', u'biggest', u'', u'']","['heavy@JJ', 'punishing@VBG', 'intemperate@NN', 'hard@JJ', 'enceinte@NN', 'expectant@NN', 'wakeless@NN', 'leaden@NN', 'sullen@NN', 'dense@NN', 'with_child@NN', 'gravid@NN', 'threatening@VBG', 'weighed_down@NN', 'sonorous@JJ', 'lowering@VBG', 'laboured@VBN', 'clayey@NN', 'grievous@JJ', 'operose@NN', 'big@JJ', 'lumbering@VBG', 'overweight@NN', 'ponderous@JJ', 'laborious@JJ', 'grave@NN', 'sound@NN', 'great@JJ', 'toilsome@NN', 'grueling@VBG', 'impenetrable@JJ', 'profound@NN', 'cloggy@NN', 'backbreaking@NN', 'arduous@JJ', 'large@JJ', 'labored@VBN', 'fleshy@NN', 'gruelling@VBG', 'weighty@NN']","['N']"
"""Uniquely among mammals , these teeth are continuously replaced throughout life , with new teeth growing at the rear as older teeth fall out from farther forward in the mouth .""","unendingly","[u'always', u'constantly', u'always', u'frequently', u'repeatedly ', u'constantly', u'regularly', u'constantly', u'forever', u'constantly', u'constantly', u'always', u'always', u'constantly', u'regularly', u'repeatedly', u'always being', u'always ', u'constantly', u'always', u'continually', u'constantly', u'always', u'always', u'always', u'constantly', u'always', u'always', u'constantly', u'repeatedly', u'always', u'always', u'always', u'regularly', u'always', u'always', u'constantly', u'over and over', u'constantly', u'constantly', u'constantly', u'constantly', u'always', u'always', u'constantly', u'repeatedly', u'repeatedly', u'always', u'constantly', u'always being', u'', u'']","['incessantly@RB', 'ceaselessly@RB', 'unceasingly@RB', 'continuously@RB', 'endlessly@RB', 'unendingly@RB']","['N']"
"""It is also known as a clothes iron , flat iron , or smoothing iron .""","still","[u'press', u'leveling', u'pressing', u'flattening', u'unroughing', u'flattening', u'flattening', u'flattening', u'flattening', u'flattening', u'an', u'rubbing', u'flattening', u'leveling ', u'press', u'levelling', u'flattening', u'even', u'flattening', u'flatting', u'evening', u'even', u'evening', u'surface', u'flatning', u'pressing', u'flattening', u'make flat', u'unwrinkling', u'flattening', u'flattening', u'straightening ', u'leveling', u'flattening', u'clear', u'nonwrinkling', u'straightening', u'flattening', u'sleek', u'flattening', u'anti-wrinkle', u'press', u'leveling', u'flattening', u'regular', u'press', u'making things smooth', u'pressing', u'evening', u'unwrkinkling', u'', u'']","['shine@NN', 'legato@NN', 'liquid@NN', 'suave@NN', 'smooth@NN', 'smooth_out@NN', 'fluid@NN', 'fluent@NN', 'politic@JJ', 'quiet@JJ', 'unruffled@JJ', 'placid@NN', 'smoothen@NN', 'bland@NN', 'polish@JJ', 'tranquil@NN', 'still@RB']","['N']"
"""Some of the first inhabitants of Gili Trawangan were from Sulawesi who are fishermen and farmers .""","denizen","[u'residents', u'settlers', u'settlers', u'people', u'people', u'people', u'occupants', u'dwellers', u'residents', u'residents', u'people', u'people', u'people', u'residents', u'people', u'people', u'people', u'citizens', u'residents', u'natives', u'people', u'people', u'people', u'people', u'dwellers', u'natives', u'settlers', u'citizens', u'people', u'living people', u'people', u'settlers', u'natives', u'people ', u'people', u'natives', u'settlers', u'residents', u'people ', u'citizens', u'people', u'residents', u'people', u'settlers', u'people', u'residents', u'people', u'people', u'people', u'peoples', u'', u'']","['inhabitant@NN', 'indweller@NN', 'habitant@NN', 'dweller@NN', 'denizen@NN']","['N']"
"""Thousands of videos exist on YouTube of users showing the original video to their friends and taping their reactions , although some videos seem to be staged .""","tapdance","[u'recording', u'filming', u'recording', u'recording', u'capturing', u'recording', u'recording', u'videoing', u'recording', u'recording', u'recording', u'recording', u'recording', u'recording', u'filming', u'recording', u'recording', u'filming', u'recording', u'showing', u'recorded', u'taking video of', u'recording', u'recording', u'recording', u'recording', u'recording', u'recording', u'recording', u'recording', u'recording', u'recording', u'filming video', u'recording', u'recording', u'recording', u'showing', u'capturing', u'recording', u'showing', u'recording', u'recording', u'recording', u'recording', u'recording', u'recording', u'recording', u'recording', u'recording', u'recording', u'', u'']","['pink@NN', 'knock@NN', 'tap@NN', 'hydrant@NN', 'spigot@NN', 'water_faucet@NN', 'tip@NN', 'dab@NN', 'beg@NN', 'water_tap@NN', 'wiretap@NN', 'exploit@NN', 'intercept@NN', 'rap@NN', 'strike@NN', 'pat@NN', 'solicit@NN', 'bug@NN', 'tapdance@NN']","['N']"
"""However , on 13 April 2008 , before the completion of the initial five years , it was announced that Bryce was to become the next Governor-General of Australia .""","initial","[u'first', u'first', u'beginning', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'original', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'first ', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'first', u'', u'']","['initial@JJ']","['N']"
"""Kasem is best known by name as a music historian and disc jockey , most notably as host of the weekly American Top 40 radio program from 1970 to 1988 , and again from March 1998 until January 10 , 2004 , when Ryan Seacrest succeeded him .""","programme","[u'show', u'show', u'show', u'event', u'show', u'show', u'schedule', u'show', u'show', u'show', u'show', u'show', u'show', u'show', u'show', u'show', u'show', u'show', u'show', u'show', u'show', u'show', u'show', u'show', u'show', u'show ', u'show', u'show', u'agenda', u'show', u'show', u'show', u'show', u'show', u'show', u'show', u'show', u'show', u'station', u'show', u'show', u'show', u'show', u'show', u'show', u'show', u'broadcast', u'show', u'segment', u'show', u'', u'']","['course_of_study@NN', 'syllabus@NN', 'political_program@NN', 'curriculum@NN', 'computer_program@NN', 'broadcast@NN', 'platform@NN', 'computer_programme@NN', 'program@NN', 'plan@NN', 'political_platform@NN', 'programme@NN']","['Y']"
"""Liriodendron tulipifera , commonly known as the American tulip tree , tulip poplar or yellow poplar , is the Western Hemisphere representative of the two-species Liriodendron genus and the tallest eastern hardwood .""","ordinarily","[u'usually', u'usually', u'also', u'is', u'widely', u'usually', u'usually', u'generally', u'usually', u'usually', u'often', u'almost always', u'usually', u'often', u'widely', u'otherwise', u'normally', u'simply', u'also', u'mostly', u'generally', u'usually', u'frequently', u'also', u'usually', u'mainly', u'often', u'also', u'often', u'usually', u'most', u'usually', u'also', u'generally', u'typically', u'usually', u'usually ', u'mostly', u'normally', u'also', u'widely', u'mostly', u'also', u'normally', u'also', u'usually', u'often', u'mostly', u'regularly', u'also', u'', u'']","['usually@RB', 'normally@RB', 'unremarkably@RB', 'commonly@RB', 'ordinarily@RB']","['Y']"
"""Another allegation asserts that during the previous year , on Saint Bartholomew 's Day , Vlad had 30,000 of the merchants and officials of the Transylvanian city of Bra ov impaled for breaking his authority .""","aver","[u'implies', u'insists', u'states', u'says', u'states', u'says', u'says', u'says', u'says', u'claims', u'says', u'says', u'states', u'claims', u'says', u'says', u'says', u'says', u'says', u'says', u'states', u'claims', u'says', u'is', u'claims', u'pushes', u'says', u'states', u'says', u'says', u'claims', u'claims', u'says', u'insists', u'declares', u'claims', u'says', u'says', u'claims', u'states', u'states', u'says', u'claims', u'claims', u'claims', u'claims', u'affirms', u'claims', u'states', u'claims', u'', u'']","['avow@NN', 'affirm@NN', 'verify@NN', 'swan@NN', 'insist@NN', 'maintain@NN', 'assert@NN', 'asseverate@NN', 'put_forward@NN', 'swear@NN', 'aver@NN']","['N']"
"""The result is a region of braided streams , marshes , and lakes the size of Belgium ; the seasonal floods make the Delta extremely productive for both fishing and agriculture .""","highly","[u'very', u'very', u'very', u'highly', u'very', u'very', u'very', u'very', u'very', u'very', u'very', u'very', u'very', u'very', u'very', u'very', u'very', u'very', u'very', u'very', u'very', u'very', u'immensely', u'very', u'very', u'very', u'very', u'very', u'greatly', u'very', u'very', u'very', u'very', u'very', u'very', u'very', u'very', u'very', u'very', u'very', u'very', u'very', u'very', u'very', u'very', u'very', u'highly', u'very', u'very', u'', u'']","['super@NN', 'exceedingly@RB', 'extremely@RB', 'passing@NN', 'highly@RB']","['N']"
"""During one event , German Charley attempting to prevent the theft of a racehorse from the Coombing Park stables was shot to death by Mickey Bourke .""","foreclose","[u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'avoid', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'stop', u'', u'']","['prevent@NN', 'forbid@NN', 'forestall@NN', 'preclude@NN', 'keep@VB', 'foreclose@NN']","['N']"
"""The cheetah hunts by vision rather than by scent .""","vision","[u'sight', u'sight', u'sight', u'sight', u'seeing', u'sight', u'sight', u'sight', u'sight', u'what he sees', u'sight', u'sight', u'sight', u'sight', u'sight', u'sight', u'sight', u'sight', u'eye', u'sight', u'sight', u'sight', u'sight', u'sight', u'sight', u'their eyes', u'sight', u'eyesight ', u'sight', u'seeing', u'sight', u'sight', u'eyesight ', u'sight', u'sight', u'sight', u'sight', u'eyesight ', u'sight', u'seeing', u'sight', u'sight', u'sight', u'sight', u'sight', u'eyesight', u'sight', u'sight', u'sight', u'sight', u'', u'']","['visual_modality@NN', 'visual_sensation@NN', 'imagination@NN', 'visual_sense@NN', 'sight@NN', 'imaginativeness@NN', 'vision@NN']","['Y']"
"""Spun yarns may contain a single type of fiber , or be a blend of various types . Combining synthetic fibers with natural fibers is very common .""","versatile","[u'many', u'many', u'different', u'different', u'different', u'several', u'different', u'different', u'many', u'different', u'different', u'many', u'different', u'many', u'many', u'several', u'different', u'different', u'other', u'many', u'different', u'different', u'different', u'many', u'myriad', u'several', u'several', u'many', u'different', u'different', u'different', u'different', u'different', u'many', u'many', u'different', u'many', u'different', u'different', u'many', u'different', u'many', u'several', u'different', u'different', u'different', u'lots of', u'different', u'different', u'different', u'', u'']","['respective@NN', 'assorted@VBN', 'diverse@NN', 'various@JJ', 'several@JJ', 'versatile@NN']","['Y']"
"""The character may be speaking his or her thoughts aloud , directly addressing another character , or speaking to the audience , especially the former .""","graphic_symbol","[u'actor', u'figure', u'person', u'person', u'actor', u'actor', u'person', u'actor', u'person', u'person', u'artist', u'actor', u'actor', u'person', u'actor', u'person', u'person', u'guy', u'person', u'person', u'person', u'person in the story', u'person', u'actor', u'person', u'person', u'person', u'person', u'actor', u'person', u'actor', u'person', u'person', u'person', u'person', u'person', u'actor', u'person', u'person', u'role', u'figure', u'person', u'personality', u'actor', u'person', u'person', u'person', u'person', u'person', u'person', u'', u'']","['fictional_character@NN', 'fibre@NN', 'fiber@NN', 'character_reference@NN', 'fictitious_character@NN', 'reference@NN', 'grapheme@NN', 'eccentric@JJ', 'lineament@NN', 'character@NN', 'persona@NN', 'theatrical_role@NN', 'part@NN', 'role@NN', 'case@NN', 'type@NN', 'quality@NN', 'graphic_symbol@NN']","['Y']"
"""The Aar , a tributary of the Rhine , is the longest river that both rises and ends entirely within Switzerland .""","*rebel","[u'starts', u'starts', u'ups', u'begins', u'starts', u'begins', u'starts', u'starts', u'begins', u'starts', u'begins', u'climbs', u'starts ', u'starts', u'starts', u'starts', u'begins', u'begins', u'starts', u'begins', u'starts', u'starts', u'begins', u'starts', u'begins', u'begins', u'begins', u'begins', u'gets higher', u'starts', u'begins', u'begins', u'climbs', u'goes higher', u'starts ', u'ascends ', u'begins', u'grows', u'starts', u'begins', u'swells up', u'climb', u'climbs ', u'starts', u'begins', u'begins', u'begins', u'soars', u'begins', u'swells', u'', u'']","['originate@NN', 'emanation@NN', 'ascend@NN', 'procession@NN', 'uprise@NN', 'spring_up@NN', 'salary_increase@NN', 'rising@VBG', 'arise@NN', 'ascension@NN', 'ascent@NN', 'move_up@NN', 'upgrade@NN', 'develop@VB', 'raise@NN', 'prove@NN', 'heighten@NN', 'jump@NN', 'stand_up@NN', 'rear@NN', 'wax@NN', 'boost@NN', 'cost_increase@NN', 'climb_up@NN', 'advance@NN', 'rise@NN', 'ascending@VBG', 'rising_slope@NN', 'lift@NN', 'turn_out@NN', 'surface@NN', 'rise_up@NN', 'grow@NN', 'wage_increase@NN', 'acclivity@NN', 'wage_hike@NN', 'go_up@NN', 'hike@NN', 'mount@NN', 'come_up@NN', 'get_up@NN', 'resurrect@NN', 'climb@NN', 'rebel@NN']","['Y']"
"""The atmosphere was so intense that GÌ¦ring , in a telephone call that evening , stated : `` There is unbelievable jubilation in Austria .""","Department_of_State","[u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'sayed', u'said', u'said', u'said', u'said', u'daid', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'said', u'', u'']","['province@NN', 'commonwealth@NN', 'land@NN', 'res_publica@NN', 'State@NN', 'state_of_matter@NN', 'country@NN', 'express@NN', 'United_States_Department_of_State@NN', 'submit@NN', 'nation@NN', 'state@NN', 'body_politic@JJ', 'put_forward@NN', 'DoS@NN', 'posit@NN', 'State_Department@NN', 'tell@NN', 'say@VB', 'Department_of_State@NN']","['N']"
